"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"BERKEM DEVELOPPEMENT SAS","Mise au point de deux spécialités pharmaceutiques à partir d'écorce de pin maritime et de pépin de raisin","703,621 €","118,234 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BERKEM SA","Projet B1  Formulation ","1,108,662 €","243,199 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BHR","Projet FANDANGO : Développement d'un hélicoptère biplace","2,221,989 €","499,947 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BIO GALIEN","Création d'un parc industriel de bio développement","13,051,359 €","2,667,975 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX MONTESQUIEU PEPINIERE TECHNOPOLE","Actions 2009, détection de projets innovants, accompagnement des porteurs dans leur démarche de création dentreprise, animation de la technopole","343,900 €","140,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX MONTESQUIEU PEPINIERE TECHNOPOLE","Bordeaux Montesquieu Pépinière Technopole programme 2007","194,000 €","53,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX MONTESQUIEU PEPINIERE TECHNOPOLE","Programme 2008","277,000 €","110,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Bordeaux Productic","Système de Dynamisation des compétences et des Métiers - SyDyCoMet","133,820 €","45,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX TECHNOWEST","Programme d'actions 2008","403,460 €","110,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX TECHNOWEST","Programme d'actions 2009","1,144,983 €","297,260 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX TECHNOWEST","Stimulation de la créativité et de l'innovation PMI aquitaines 2008","122,330 €","43,146 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX TECHNOWEST","Technopole Aéronautique-  Accompagt  projets innovants (création/reprise/developpt) actions 07","261,149 €","43,770 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX TECHNOWEST","Valo West 2008","116,083 €","50,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX - UNITEC","Programme d'actions 2007","416,293 €","115,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX - UNITEC","Programme d'actions 2008","458,670 €","115,661 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BORDEAUX - UNITEC","Programme d'actions 2009","481,000 €","134,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BRA - Agence de développement économique de Bordeaux et de la Gironde","Programme d'actions 2008","1,827,590 €","530,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BRA - Agence de développement économique de Bordeaux et de la Gironde","Programme d'actions 2009","1,827,590 €","530,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BRGM","Observatoire de la Côte Aquitaine","1,037,746 €","289,059 €","FEDER ","AQUITAINE","AQUITAINE",,"56","Protection et valorisation du patrimoine naturel"
"BRUYERES ET FILS","Mise au point d'un four à chaux innovant","1,170,308 €","187,250 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Bultza Impulser Pays Basque Initiative","Abondement au Fonds de prêts  2008","676,000 €","36,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Bultza Impulser Pays Basque Initiative","Fonds de Prêts d'honneur 2009","760,000 €","123,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CAP INGELEC SAS","Production d'électricité par énergies renouvelables sur le site CAP INGELEC de Saint Jean d'Illac","115,995 €","21,773 €","FEDER ","AQUITAINE","AQUITAINE",,"40","Energie renouvelable: én. solaire"
"CAP SCIENCES","cap.sciences.num","826,745 €","330,520 €","FEDER ","AQUITAINE","AQUITAINE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
